DT,PRD_DE,C1_NM,LST_CHN_DE,standardized_DT,normalized_DT
126.1,2021-02-01,대전광역시,2021-03-16,1.2051358117996867,66.23076923076923
124.3,2021-03-01,대전광역시,2021-04-16,1.0807278356394898,64.84615384615384
124.0,2021-04-01,대전광역시,2021-05-14,1.0599931729461238,64.61538461538461
125.0,2021-05-01,대전광역시,2021-07-01,1.1291087152573442,65.38461538461539
130.2,2021-06-01,대전광역시,2021-07-21,1.4885095352756905,69.38461538461537
129.2,2021-07-01,대전광역시,2021-08-13,1.4193939929644699,68.61538461538461
127.9,2021-08-01,대전광역시,2021-09-16,1.3295437879598844,67.61538461538463
130.6,2021-09-01,대전광역시,2021-10-18,1.5161557522001792,69.6923076923077
122.7,2021-10-01,대전광역시,2021-11-18,0.9701429679415372,63.61538461538462
108.1,2021-11-01,대전광역시,2021-12-24,-0.03894394980228392,52.38461538461539
103.3,2021-12-01,대전광역시,2022-01-24,-0.3706985528961425,48.69230769230769
105.8,2022-01-01,대전광역시,2022-02-17,-0.19790969711809106,50.615384615384606
101.3,2022-02-01,대전광역시,2022-03-25,-0.5089296375185837,47.15384615384615
105.0,2022-03-01,대전광역시,2022-04-15,-0.25320213096706734,50.0
106.9,2022-04-01,대전광역시,2022-06-16,-0.12188260057574783,51.46153846153847
97.2,2022-05-01,대전광역시,2022-06-16,-0.7923033609945876,44.00000000000001
95.4,2022-06-01,대전광역시,2022-07-20,-0.9167113371547846,42.61538461538462
93.3,2022-07-01,대전광역시,2022-08-17,-1.0618539760083483,41.0
90.5,2022-08-01,대전광역시,2022-09-19,-1.2553774944797658,38.84615384615385
90.4,2022-09-01,대전광역시,2022-10-19,-1.2622890487108875,38.769230769230774
83.3,2022-10-01,대전광역시,2022-11-18,-1.7530093991205542,33.307692307692314
85.5,2022-11-01,대전광역시,2022-12-15,-1.6009552060358687,35.0
80.2,2022-12-01,대전광역시,2023-01-20,-1.9672675802853377,30.923076923076927
87.7,2023-01-01,대전광역시,2023-02-16,-1.4489010129511832,36.69230769230769
94.5,2023-02-01,대전광역시,2023-03-21,-0.9789153252348834,41.92307692307693
95.7,2023-03-01,대전광역시,2023-04-21,-0.8959766744614186,42.846153846153854
96.7,2023-04-01,대전광역시,2023-05-19,-0.826861132150198,43.61538461538462
97.1,2023-05-01,대전광역시,2023-06-23,-0.7992149152257103,43.92307692307692
104.9,2023-06-01,대전광역시,2023-07-18,-0.260113685198189,49.92307692307693
107.2,2023-07-01,대전광역시,2023-08-17,-0.10114793788238186,51.69230769230769
110.1,2023-08-01,대전광역시,2023-10-10,0.09928713482015725,53.92307692307692
108.9,2023-09-01,대전광역시,2023-10-24,0.016348484046693333,53.0
104.5,2023-10-01,대전광역시,2023-11-20,-0.2877599021226776,49.61538461538461
97.4,2023-11-01,대전광역시,2023-12-26,-0.7784802525323434,44.15384615384615
97.8,2023-12-01,대전광역시,2024-01-15,-0.7508340356078558,44.46153846153847
100.5,2024-01-01,대전광역시,2024-02-16,-0.56422207136756,46.53846153846154
100.7,2024-02-01,대전광역시,2024-03-19,-0.5503989629053156,46.69230769230769
126.0,2014-03-01,울산광역시,2014-06-11,1.1982242575685649,66.15384615384616
126.3,2014-04-01,울산광역시,2014-06-11,1.2189589202619309,66.38461538461539
123.0,2014-05-01,울산광역시,2014-06-11,0.9908776306349032,63.846153846153854
114.9,2014-06-01,울산광역시,2014-07-14,0.43104173791401684,57.61538461538461
121.6,2014-07-01,울산광역시,2014-08-14,0.8941158713991939,62.76923076923077
126.4,2014-08-01,울산광역시,2014-09-16,1.2258704744930535,66.46153846153847
128.8,2014-09-01,울산광역시,2014-10-16,1.3917477760399832,68.30769230769232
135.7,2014-10-01,울산광역시,2014-11-24,1.8686450179874037,73.6153846153846
126.8,2014-11-01,울산광역시,2014-12-18,1.253516691417541,66.76923076923077
117.1,2014-12-01,울산광역시,2015-01-09,0.5830959309987014,59.30769230769231
126.4,2015-01-01,울산광역시,2015-02-24,1.2258704744930535,66.46153846153847
127.9,2015-02-01,울산광역시,2015-03-17,1.3295437879598844,67.61538461538463
126.6,2015-03-01,울산광역시,2015-04-16,1.2396935829552969,66.61538461538463
131.2,2015-04-01,울산광역시,2015-05-14,1.5576250775869112,70.15384615384615
129.4,2015-05-01,울산광역시,2015-06-15,1.4332171014267152,68.76923076923077
128.3,2015-06-01,울산광역시,2015-07-15,1.357190004884373,67.92307692307693
132.0,2015-07-01,울산광역시,2015-08-17,1.6129175114358885,70.76923076923077
132.6,2015-08-01,울산광역시,2015-09-16,1.6543868368226204,71.23076923076923
126.4,2015-09-01,울산광역시,2015-10-15,1.2258704744930535,66.46153846153847
132.4,2015-10-01,울산광역시,2015-11-17,1.6405637283603771,71.07692307692308
121.9,2015-11-01,울산광역시,2015-12-15,0.9148505340925609,63.0
110.8,2015-12-01,울산광역시,2016-01-15,0.14766801443801186,54.46153846153846
113.0,2016-01-01,울산광역시,2016-02-19,0.29972220752269735,56.15384615384615
115.2,2016-02-01,울산광역시,2016-03-16,0.45177640060738283,57.84615384615385
112.8,2016-03-01,울산광역시,2016-04-15,0.285899099060453,55.99999999999999
106.3,2016-04-01,울산광역시,2016-05-16,-0.16335192596248077,51.0
101.2,2016-05-01,울산광역시,2016-06-16,-0.5158411917497053,47.07692307692308
100.3,2016-06-01,울산광역시,2016-07-15,-0.5780451798298043,46.38461538461539
101.2,2016-07-01,울산광역시,2016-08-16,-0.5158411917497053,47.07692307692308
106.0,2016-08-01,울산광역시,2016-09-20,-0.18408658865584676,50.76923076923078
111.7,2016-09-01,울산광역시,2016-10-18,0.20987200251811078,55.15384615384615
108.8,2016-10-01,울산광역시,2016-11-17,0.009436929815570684,52.92307692307692
105.3,2016-11-01,울산광역시,2016-12-19,-0.23246746827370135,50.230769230769226
95.5,2016-12-01,울산광역시,2017-01-17,-0.9097997829236629,42.69230769230769
95.0,2017-01-01,울산광역시,2017-02-27,-0.9443575540792731,42.30769230769231
100.4,2017-02-01,울산광역시,2017-03-21,-0.5711336255986816,46.46153846153847
102.1,2017-03-01,울산광역시,2017-04-18,-0.4536372036696074,47.76923076923077
99.7,2017-04-01,울산광역시,2017-05-17,-0.6195145052165363,45.92307692307693
100.7,2017-05-01,울산광역시,2017-06-19,-0.5503989629053156,46.69230769230769
99.5,2017-06-01,울산광역시,2017-07-18,-0.6333376136787805,45.76923076923077
97.2,2017-07-01,울산광역시,2017-08-16,-0.7923033609945876,44.00000000000001
96.4,2017-08-01,울산광역시,2017-09-18,-0.847595794843564,43.38461538461539
92.6,2017-09-01,울산광역시,2017-10-17,-1.110234855626203,40.46153846153846
89.8,2017-10-01,울산광역시,2017-11-16,-1.3037583740976204,38.30769230769231
84.6,2017-11-01,울산광역시,2017-12-15,-1.6631591941159676,34.30769230769231
80.7,2017-12-01,울산광역시,2018-01-16,-1.9327098091297272,31.30769230769231
86.0,2018-01-01,울산광역시,2018-02-20,-1.5663974348802585,35.38461538461539
88.8,2018-02-01,울산광역시,2018-03-19,-1.372873916408841,37.53846153846154
88.6,2018-03-01,울산광역시,2018-04-16,-1.3866970248710853,37.38461538461538
79.2,2018-04-01,울산광역시,2018-05-16,-2.036383122596558,30.15384615384616
78.6,2018-05-01,울산광역시,2018-06-15,-2.077852447983291,29.69230769230769
75.0,2018-06-01,울산광역시,2018-07-16,-2.326668400303685,26.923076923076923
73.6,2018-07-01,울산광역시,2018-08-16,-2.423430159539394,25.84615384615384
76.1,2018-08-01,울산광역시,2018-09-17,-2.2506413037613426,27.769230769230763
82.2,2018-09-01,울산광역시,2018-10-16,-1.8290364956628964,32.46153846153847
78.3,2018-10-01,울산광역시,2018-11-15,-2.098587110676657,29.46153846153846
70.5,2018-11-01,울산광역시,2018-12-20,-2.6376883407041776,23.46153846153846
69.4,2018-12-01,울산광역시,2019-01-16,-2.7137154372465195,22.61538461538462
66.0,2019-01-01,울산광역시,2019-02-18,-2.94870828110467,20.0
72.8,2019-02-01,울산광역시,2019-03-19,-2.4787225933883703,25.23076923076923
79.4,2019-03-01,울산광역시,2019-04-16,-2.022560014134314,30.307692307692307
77.6,2019-04-01,울산광역시,2019-05-17,-2.146967990294512,28.92307692307692
81.6,2019-05-01,울산광역시,2019-07-16,-1.8705058210496295,31.99999999999999
86.9,2019-06-01,울산광역시,2019-07-16,-1.5041934468001594,36.07692307692309
90.9,2019-07-01,울산광역시,2019-08-16,-1.2277312775552771,39.15384615384616
95.6,2019-08-01,울산광역시,2019-09-19,-0.9028882286925413,42.76923076923077
102.5,2019-09-01,울산광역시,2019-10-16,-0.4259909867451188,48.07692307692307
110.8,2019-10-01,울산광역시,2019-11-19,0.14766801443801186,54.46153846153846
112.6,2019-11-01,울산광역시,2019-12-17,0.2720759905982087,55.84615384615385
112.2,2019-12-01,울산광역시,2020-01-20,0.24442977367372107,55.53846153846153
111.9,2020-01-01,울산광역시,2020-02-18,0.22369511098035508,55.307692307692314
115.7,2020-02-01,울산광역시,2020-03-16,0.4863341717629931,58.23076923076924
99.3,2020-03-01,울산광역시,2020-04-20,-0.6471607221410248,45.61538461538461
104.3,2020-04-01,울산광역시,2020-05-20,-0.30158301058492193,49.46153846153846
105.3,2020-05-01,울산광역시,2020-06-22,-0.23246746827370135,50.230769230769226
116.1,2020-06-01,울산광역시,2020-07-15,0.5139803886874807,58.538461538461526
117.2,2020-07-01,울산광역시,2020-08-14,0.5900074852298239,59.384615384615394
119.0,2020-08-01,울산광역시,2020-09-15,0.7144154613900209,60.769230769230774
127.9,2020-09-01,울산광역시,2020-10-19,1.3295437879598844,67.61538461538463
139.2,2020-10-01,울산광역시,2020-11-19,2.110549416076676,76.30769230769229
147.1,2020-11-01,울산광역시,2020-12-18,2.6565622003353186,82.38461538461537
132.7,2020-12-01,울산광역시,2021-01-15,1.661298391053742,71.30769230769229
121.1,2021-01-01,울산광역시,2021-02-16,0.8595581002435837,62.38461538461538
117.3,2021-02-01,울산광역시,2021-03-16,0.5969190394609456,59.46153846153845
116.3,2021-03-01,울산광역시,2021-04-16,0.5278034971497251,58.6923076923077
109.2,2021-04-01,울산광역시,2021-05-14,0.03708314674005931,53.23076923076924
109.8,2021-05-01,울산광역시,2021-07-01,0.07855247212679127,53.692307692307686
119.5,2021-06-01,울산광역시,2021-07-21,0.7489732325456311,61.15384615384616
120.0,2021-07-01,울산광역시,2021-08-13,0.7835310037012414,61.53846153846153
125.1,2021-08-01,울산광역시,2021-09-16,1.136020269488466,65.46153846153845
122.2,2021-09-01,울산광역시,2021-10-18,0.9355851967859269,63.23076923076923
114.6,2021-10-01,울산광역시,2021-11-18,0.41030707522064985,57.38461538461538
108.4,2021-11-01,울산광역시,2021-12-24,-0.01820928710891696,52.61538461538462
101.7,2021-12-01,울산광역시,2022-01-24,-0.48128342059409507,47.46153846153847
95.3,2022-01-01,울산광역시,2022-02-17,-0.9236228913859071,42.53846153846153
98.5,2022-02-01,울산광역시,2022-03-25,-0.7024531559900011,44.99999999999999
101.3,2022-03-01,울산광역시,2022-04-15,-0.5089296375185837,47.15384615384615
105.2,2022-04-01,울산광역시,2022-06-16,-0.239379022504823,50.153846153846146
98.2,2022-05-01,울산광역시,2022-06-16,-0.7231878186833671,44.76923076923077
98.4,2022-06-01,울산광역시,2022-07-20,-0.7093647102211228,44.92307692307693
89.6,2022-07-01,울산광역시,2022-08-17,-1.3175814825598646,38.153846153846146
84.3,2022-08-01,울산광역시,2022-09-19,-1.6838938568093336,34.07692307692308
84.3,2022-09-01,울산광역시,2022-10-19,-1.6838938568093336,34.07692307692308
77.5,2022-10-01,울산광역시,2022-11-18,-2.1538795445256333,28.84615384615385
78.0,2022-11-01,울산광역시,2022-12-15,-2.119321773370023,29.230769230769234
75.2,2022-12-01,울산광역시,2023-01-20,-2.3128452918414406,27.076923076923077
83.6,2023-01-01,울산광역시,2023-02-16,-1.7322747364271882,33.53846153846154
94.8,2023-02-01,울산광역시,2023-03-21,-0.9581806625415175,42.15384615384615
94.5,2023-03-01,울산광역시,2023-04-21,-0.9789153252348834,41.92307692307693
