년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201808,20평 미만,18098.2368,9688530,363,1766.589162984098
201808,20~30평,34858.724,16337495,425,1546.635312870316
201808,30~40평,4530.7766,2243800,39,1634.2761194626105
201808,40~50평,3470.6423,1718100,25,1633.6255683854254
201808,50평 이상,368.73069999999996,141500,2,1266.3713653351892
201809,20평 미만,8712.3203,4669800,172,1768.7986058088338
201809,20~30평,16434.4365,8207750,200,1648.098795477411
201809,30~40평,2745.9682,1273300,24,1530.2034451819218
201809,40~50평,1688.2866999999999,802700,12,1568.9929915339617
201810,20평 미만,4127.6177,2358150,85,1885.3235850791125
201810,20~30평,6671.4002,3360350,82,1662.1930430736263
201810,30~40평,1169.8791,591600,10,1668.7878260240734
201810,40~50평,537.531,226700,4,1391.7522896353885
201810,50평 이상,774.8724,302500,4,1288.276624641683
201811,20평 미만,2559.7242,1387550,51,1788.8313905068364
201811,20~30평,3676.8496,1763100,45,1582.3954289563544
201811,30~40평,613.249,281800,5,1516.415028805591
201811,40~50평,674.7701,389000,5,1902.4257298893356
201811,50평 이상,165.1717,88000,1,1758.1704371874846
201812,20평 미만,2478.4277,1325150,50,1764.4230654781659
201812,20~30평,3372.5513,1742650,41,1705.161608661075
201812,30~40평,787.6593,457000,7,1914.6603106190707
201812,40~50평,268.951,144000,2,1766.8645961532022
201901,20평 미만,2809.7201,1595650,58,1874.0816923365426
201901,20~30평,3354.4244,1541450,41,1516.4404957226045
201901,30~40평,361.3011,157550,3,1439.007520320309
201901,40~50평,403.7047,227500,3,1859.651373887894
201902,20평 미만,1965.9274,1121750,42,1882.9662784088564
201902,20~30평,2100.5464,1076500,26,1691.2028222751946
201902,30~40평,351.87,131000,3,1228.5787364651717
201902,40~50평,282.83299999999997,123000,2,1435.1224927784242
201902,50평 이상,240.97,60000,1,821.6790471842968
201903,20평 미만,3075.663,1660800,64,1781.9377480562728
201903,20~30평,3962.1836,2008500,49,1672.8275792166723
201903,30~40평,1011.8416,491500,9,1602.9682906889775
201903,40~50평,405.65,218000,3,1773.4500184888452
201903,50평 이상,613.5207,230000,3,1237.1220726537833
201904,20평 미만,3251.6107,1850161,69,1877.6944300250946
201904,20~30평,3895.9575999999997,1963470,48,1663.1215391050457
201904,30~40평,575.9381,292000,5,1673.0964664431822
201904,40~50평,269.27099999999996,126000,2,1544.1692569938837
201905,20평 미만,3835.94,2210450,76,1901.6160315333398
201905,20~30평,5457.5845,2851580,66,1724.2452224056262
201905,30~40평,828.4113,463100,7,1844.7720353404159
201905,40~50평,551.371,262500,4,1571.083716771466
