년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201810,40~50평,412.12,316000,3,2530.330971561681
201811,20평 미만,1707.195,1527800,35,2953.2302988235087
201811,20~30평,2626.988,2303607,32,2893.771536070968
201811,30~40평,672.162,594300,6,2917.734117668062
201811,40~50평,133.97,124000,1,3054.41516757483
201811,50평 이상,186.76,69000,1,1219.2118226600985
201812,20평 미만,1055.4,912000,26,2851.6202387720296
201812,20~30평,2303.232,1794900,28,2571.6775383461154
201812,30~40평,1248.317,994100,11,2627.9622884251357
201812,40~50평,133.97,110000,1,2709.561842203478
201901,20평 미만,1521.473,1604550,53,3480.189921214507
201901,20~30평,3113.075,2818300,38,2987.525196148503
201901,30~40평,975.9200000000001,942000,9,3185.3020739404865
201901,40~50평,281.14,223500,2,2623.426051077755
201902,20평 미만,1457.453,1548900,35,3507.0564882709764
201902,20~30평,2582.98,2120700,31,2709.3938009585827
201902,30~40평,898.41,677300,8,2487.8284970113864
201902,40~50평,133.01,59000,1,1463.799714307195
201903,20평 미만,1594.34,1590550,32,3292.1553746377813
201903,20~30평,3299.598,2540700,39,2541.009541162287
201903,30~40평,867.56,837400,8,3185.278251648301
201903,40~50평,136.77,56500,1,1363.2375520947573
201903,50평 이상,399.24,204500,2,1690.336639615269
201904,20평 미만,3213.353,3179800,71,3265.542254461305
201904,20~30평,5676.974,4833600,69,2809.7504057619426
201904,30~40평,2060.952,2109500,19,3377.735143758806
201904,40~50평,137.7,88500,1,2120.9150326797385
201904,50평 이상,224.47,67400,1,990.8673764868356
201905,20평 미만,4548.108,4836200,83,3509.032767031917
201905,20~30평,9068.21,8281040,109,3013.542033102454
201905,30~40평,2632.606,2713500,24,3401.4015010221806
201905,40~50평,411.76,279200,3,2237.6141441616473
201905,50평 이상,226.94,135000,1,1963.0739402485237
201906,20평 미만,5958.473,6757100,107,3742.306124404692
201906,20~30평,13980.767,13387961,167,3160.0749300807315
201906,30~40평,4028.263,3609500,36,2956.944469613826
201906,40~50평,841.15,595500,6,2336.2658265469895
201907,20평 미만,9036.045,9886527,168,3610.59944920593
201907,20~30평,20557.987,19723827,247,3166.0993413411534
201907,30~40평,6963.222,5850059,62,2772.4514168871824
201907,40~50평,970.4,781000,7,2655.9150865622423
201907,50평 이상,394.69,275000,2,2299.272847044516
201908,20평 미만,7783.932,8633400,149,3660.1321799830725
201908,20~30평,15773.608,15665590,188,3277.4015304551754
201908,30~40평,4842.417,4484800,43,3056.2919302488817
201908,40~50평,423.87,402500,3,3133.625875858164
201909,20평 미만,7430.254,8468000,144,3760.8943112846478
201909,20~30평,16749.805,16027132,204,3157.620975288966
201909,30~40평,6649.38,6625900,59,3288.3471842487565
201909,40~50평,1024.05,768500,7,2476.490405741907
201909,50평 이상,368.31,263000,2,2356.4388694306426
201910,20평 미만,12615.048,13909550,267,3638.631814956233
201910,20~30평,31133.249,30307485,375,3212.4723153693335
201910,30~40평,9220.899,8581250,82,3071.080704820647
201910,40~50평,1099.62,896000,8,2688.9289027118457
201910,50평 이상,226.61,135000,1,1965.932659635497
201911,20평 미만,11731.142,13457950,233,3785.755470354037
201911,20~30평,28016.025,27715450,336,3264.595352124364
201911,30~40평,8606.93,8530400,77,3270.657481819882
201911,40~50평,1396.44,965400,10,2281.3869554008766
201912,20평 미만,11248.038,12645250,227,3709.920343441229
201912,20~30평,18192.12,17099000,218,3101.7110705074506
201912,30~40평,5257.214,4681900,46,2938.8702837662686
201912,40~50평,969.63,844000,7,2872.4358776027966
202001,20평 미만,7121.585,7954530,155,3685.9700473981566
202001,20~30평,13128.2069,11816900,159,2970.3805170834107
202001,30~40평,2108.42,1760800,19,2755.921495717172
202001,40~50평,444.02,281000,3,2088.4194405657404
202001,50평 이상,226.62,143500,1,2089.621392639661
202002,20평 미만,8464.314,9531050,169,3715.8906203148886
