년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202012,40~50평,1666.8826,1285500,12,2544.9602749467776
202012,50평 이상,868.5498,597000,5,2268.2637195932807
202101,20평 미만,8472.4525,10711240,172,4172.002380656605
202101,20~30평,9774.3878,10542900,118,3559.4628238507166
202101,30~40평,3621.4131,3937400,31,3587.941955586343
202101,40~50평,1023.0120000000001,725700,7,2340.9402822254283
202102,20평 미만,6721.8826,7689020,140,3774.800529839661
202102,20~30평,8509.8922,8790750,103,3408.9121598978654
202102,30~40평,1922.8159,1544600,17,2650.8934110644705
202102,40~50평,1006.4152,886500,7,2906.8022820005103
202103,20평 미만,5049.1349,5786697,113,3782.053852433216
202103,20~30평,6715.2277,6555850,82,3221.678544124423
202103,30~40평,1495.05,1605300,13,3543.353065114879
202103,40~50평,1135.2386999999999,940800,8,2734.7904894362746
202104,20평 미만,6790.2756,8118000,137,3945.2596003614344
202104,20~30평,7090.5609,7365850,85,3428.1216031865683
202104,30~40평,1975.93,2212500,17,3695.0954740299503
202104,40~50평,869.2013,822500,6,3122.6943632044727
202104,50평 이상,177.86,147500,1,2736.703024851006
202105,20평 미만,9541.0217,12294510,202,4252.3625116584735
202105,20~30평,11032.4859,11425050,132,3417.4224505467078
202105,30~40평,3970.8740000000003,4201150,34,3491.371169168299
202105,40~50평,724.16,624000,5,2843.570481661511
202105,50평 이상,177.86,149000,1,2764.5339030698296
202106,20평 미만,9034.009900000001,12173890,178,4446.955166608794
202106,20~30평,9114.3922,9987300,109,3616.049131614064
202106,30~40평,1422.271,1487920,13,3452.3209711791915
202106,40~50평,690.0897,681200,5,3257.4895698341825
202106,50평 이상,192.22,147000,1,2523.67079388201
202107,20평 미만,9624.2534,13337700,192,4573.280458305472
202107,20~30평,12237.6311,14128150,147,3809.7973879928445
202107,30~40평,3687.7213,3943100,32,3528.52857942383
202107,40~50평,1433.8872,1381000,10,3178.2834800394344
202107,50평 이상,509.51980000000003,451000,3,2920.985602522218
202108,20평 미만,7836.6831,10746100,150,4525.145338593568
202108,20~30평,10996.5594,13146300,132,3945.123963046114
202108,30~40평,3453.3255,3941700,30,3766.6909765673695
202108,40~50평,1701.046,1657000,12,3214.551517125345
202108,50평 이상,355.72,310000,2,2875.857415945125
202109,20평 미만,3424.1175,4604034,74,4437.1468560877365
202109,20~30평,5344.8303,6199550,64,3827.720217796251
202109,30~40평,1266.5632,1418300,11,3695.3465883107924
202109,40~50평,538.68,573000,4,3510.247271107151
202110,20평 미만,2801.4645,3620900,65,4265.258403238734
202110,20~30평,4244.3063,5185500,51,4031.789600104968
202110,30~40평,479.94,615500,4,4232.091511438929
202110,40~50평,291.7596,304000,2,3438.447269601412
202111,20평 미만,1840.919,2172200,48,3893.8486701478982
202111,20~30평,2142.7433,2036100,26,3135.7605925077446
202111,30~40평,318.1771,456000,3,4729.44155943341
202112,20평 미만,1333.362,1564400,32,3871.8067561547423
202112,20~30평,2077.5761,2440000,25,3875.670306372892
202112,30~40평,229.28320000000002,211000,2,3036.855731252878
202112,40~50평,134.61,133000,1,3260.530421216848
202112,50평 이상,509.51980000000003,436000,3,2823.8353053208134
202201,20평 미만,1974.7783,2133500,41,3565.235652022305
202201,20~30평,3987.3814,4211300,54,3485.317456714825
202201,30~40평,114.81,58000,1,1667.102168800627
202201,40~50평,269.56669999999997,309000,2,3782.7372594612025
202201,50평 이상,177.86,154000,1,2857.303497132576
202202,20평 미만,1365.967,1386750,35,3350.2090460457675
202202,20~30평,1327.5810000000001,1218600,16,3029.10330895064
202202,30~40평,218.9,266000,2,4010.0502512562807
202202,40~50평,133.98,115000,1,2832.512315270936
202203,20평 미만,1771.8933,2323548,45,4327.409782519072
202203,20~30평,2299.0945,2520900,28,3618.3680140159527
202203,30~40평,463.451,494500,4,3521.0842138651115
202203,40~50평,309.90999999999997,250000,2,2662.0631796327966
202203,50평 이상,343.6899,309000,2,2966.9187252811325
202204,20평 미만,1807.9648,2182190,44,3983.0570816422974
202204,20~30평,1834.5651,1969300,22,3542.3599849359393
202204,30~40평,331.77,426000,3,4237.272809476445
202204,40~50평,268.59000000000003,220000,2,2703.004579470568
202205,20평 미만,2167.5825,2633749,53,4009.7074505814658
202205,20~30평,2234.7047,2205050,27,3256.2087509817297
202205,30~40평,788.57,838320,7,3508.1933119444057
202206,20평 미만,962.21,1096050,23,3759.01830161815
202206,20~30평,2272.0985,2324500,28,3376.1080340486997
202206,30~40평,110.26,87000,1,2603.845456194449
202206,40~50평,142.42,120000,1,2780.5083555680385
202207,20평 미만,1199.715,1126500,26,3098.610920093522
202207,20~30평,724.6,639000,9,2910.157328181065
202207,30~40평,128.81,163000,1,4175.918018787361
202207,50평 이상,177.86,161000,1,2987.1809288204204
202208,20평 미만,997.0735,1015200,26,3359.9930195717766
202208,20~30평,918.1516,859100,11,3087.7580565126714
202208,30~40평,114.86,170000,1,4884.206860525857
202208,50평 이상,177.86,156000,1,2894.4113347576745
202209,20평 미만,787.4,814200,21,3412.3190246380495
202209,20~30평,639.3089,586300,8,3026.377389709419
202209,30~40평,114.98,181000,1,5194.816489824317
202209,40~50평,144.123,111500,1,2553.0276222393372
202210,20평 미만,676.29,749300,15,3656.2569311981547
202210,20~30평,920.9822,908100,11,3253.841388031169
