년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202009,20평 미만,5984.8402,5324960,120,2936.146565784664
202009,20~30평,7149.1221,5796250,86,2675.520816744758
202009,30~40평,1608.035,1352300,14,2775.1821322297083
202009,40~50평,1125.959,672900,8,1972.1588441497422
202010,20평 미만,6845.965,5318250,143,2563.5867259035062
202010,20~30평,6781.2445,5685000,83,2766.5275894417314
202010,30~40평,1628.426,1190300,14,2412.1390839989044
202010,40~50평,560.298,476000,4,2803.5081331719903
202010,50평 이상,340.419,252001,2,2442.881566540058
202011,20평 미만,15302.674,10749550,320,2318.12525052811
202011,20~30평,10920.719,9923700,131,2998.7228862861502
202011,30~40평,2641.9,2313700,23,2890.04504334002
202011,40~50평,838.45,754400,6,2969.19315403423
202011,50평 이상,509.61800000000005,411700,3,2665.9380163181045
202012,20평 미만,9887.668,8766186,204,2925.7064254180054
202012,20~30평,12303.1393,11515400,148,3088.7092369993725
202012,30~40평,3085.214,2642600,27,2826.5721599863086
202012,40~50평,991.86,879500,7,2926.169015788518
202101,20평 미만,9269.727,8748600,188,3114.480070448676
202101,20~30평,10591.1442,9637239,128,3002.781200920671
202101,30~40평,1589.0545,1314200,14,2729.2078402597267
202101,40~50평,1142.6779999999999,877400,8,2533.88968720847
202102,20평 미만,5280.4039,5201650,113,3250.7825774463954
202102,20~30평,6171.5394,5374750,74,2873.946652596919
202102,30~40평,2391.564,2052300,21,2831.866510785411
202102,40~50평,277.53,144000,2,1712.2473246135553
202102,50평 이상,243.42,168000,1,2277.544983978309
202103,20평 미만,7445.6678,7273000,158,3223.471775090476
202103,20~30평,7979.5362,7349350,96,3039.3815369870745
202103,30~40평,1148.024,1011300,10,2906.9862650955033
202103,40~50평,287.06,303000,2,3483.243921131471
202103,50평 이상,341.52,276000,2,2666.9009135628953
202104,20평 미만,5188.083,4925920,110,3133.24516974767
202104,20~30평,6737.6413,6135650,82,3005.1533019426247
202104,30~40평,714.25,691700,6,3195.8137906895345
202104,40~50평,1000.572,793000,7,2615.4039889183387
202105,20평 미만,8108.4548,8393200,166,3415.8863412545625
202105,20~30평,8166.2732,7412000,99,2995.19736861118
202105,30~40평,1975.988,1783100,17,2977.867274497618
202105,40~50평,161.63,205000,1,4185.48536781538
202105,50평 이상,171.22,148500,1,2862.107230463731
202106,20평 미만,13321.8566,10724240,281,2656.5360266676344
202106,20~30평,4806.912,4985650,58,3422.705678822495
202106,30~40평,1219.9891,1152800,11,3118.25736803714
202106,40~50평,982.73,726400,7,2439.245774526065
202106,50평 이상,169.199,148000,1,2886.5418826352397
202107,20평 미만,7516.9398,8024850,146,3522.9768635369405
202107,20~30평,9192.232,9428280,110,3384.7409421346197
202107,30~40평,2008.0644,1669700,18,2743.940881577304
202107,40~50평,423.022,354000,3,2761.5585005035196
202108,20평 미만,6755.3597,7286720,142,3559.570040363654
202108,20~30평,7839.0770999999995,8259200,95,3476.858264348491
202108,30~40평,1580.895,1265800,14,2642.262768874593
202108,40~50평,134.64,82000,1,2009.8039215686274
202108,50평 이상,169.199,167000,1,3257.1114486492233
202109,20평 미만,4463.4208,4787670,93,3539.7314544037613
202109,20~30평,4032.5068,4143700,49,3390.9949017320937
202109,30~40평,1118.09,1284800,10,3792.0382080154554
202109,40~50평,716.4,609000,5,2805.2763819095476
202109,50평 이상,171.22,180000,1,3469.220885410583
202110,20평 미만,3166.1512,3374900,65,3517.5736395659183
202110,20~30평,4294.1406,4414950,52,3392.8407001857368
202110,30~40평,586.4,483400,5,2720.3615279672576
202110,40~50평,293.06,227700,2,2564.014195045383
202111,20평 미만,2603.534,2685725,59,3404.1777445579737
202111,20~30평,2575.6156,2750900,31,3524.5826279356284
202111,30~40평,464.1785,579000,4,4116.304395830483
202111,40~50평,453.202,453000,3,3298.5291327046216
202112,20평 미만,2057.4089,1905850,54,3056.905703090912
202112,20~30평,1418.1481,1574000,17,3662.6640052615094
202112,30~40평,229.94,201000,2,2884.6655649299814
