년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
202012,2020-12-01,26.46356930254441,23.289449286111626,71.88675436171376,1202.4515091880735,82.07538146464647,66.3076923076923,60.26772164680186
202101,2021-01-01,50.252273068364104,28.611162618208795,57.64044422987721,1186.4351532311985,86.56767216666668,66.6923076923077,59.690312689355565
202102,2021-02-01,53.00269276644918,45.39217504172075,34.74199004929887,1186.9087343191902,82.647656125,70.84615384615384,54.5677418735643
202103,2021-03-01,32.01050791489525,61.320229927684046,22.425302902498988,1135.4936920026475,78.2537793939394,70.07692307692308,48.772495924518736
202104,2021-04-01,34.78418969148294,69.84980530317077,19.668528049032005,1132.1209568878533,72.01016817460317,68.61538461538461,47.91860557152954
202105,2021-05-01,40.21686840567208,71.88948637122196,43.20363187982832,1150.544167091557,69.73298542857142,71.07692307692308,57.363744088568154
202106,2021-06-01,22.37890819895454,60.41164472464307,43.25988723222221,1149.7228883384505,70.44525625,71.53846153846153,53.94118346884285
202107,2021-07-01,58.98008317234332,47.802707213053964,67.52337189724336,1277.8124176658955,70.47988218181818,70.38461538461537,65.14916513563641
202108,2021-08-01,61.73054066148915,37.697014648618584,100.0,1457.5583015584914,77.58919614035088,72.38461538461539,77.16297768096995
202109,2021-09-01,52.139962757729855,29.742258483218986,74.60364130421132,1484.9051180397953,72.9272051388889,70.6923076923077,64.95870980550282
202110,2021-10-01,73.13455185217158,25.10661969219359,35.14671547363396,1431.9610631136072,68.95738675213676,62.46153846153846,50.540489487022654
202111,2021-11-01,25.891621628032002,13.443352493973668,23.134097273521785,1335.7260762823817,61.39861819004525,53.07692307692308,35.492829308720886
202112,2021-12-01,17.15600850160051,6.3786389764509535,30.983150431660633,1327.7699712996691,58.63629037815126,49.84615384615385,35.0429156040988
202201,2022-01-01,16.762700701215607,0.0,35.237986587655236,1289.039045842848,60.37033089583333,47.61538461538461,35.388028681552434
202202,2022-02-01,19.342777633861523,7.064713517522716,39.51832962112237,1338.453253793464,63.218745051282056,51.76923076923077,39.557471211315864
202203,2022-03-01,21.94889365531656,18.28295939180419,45.581468393103734,1362.9968204741922,62.337854579831934,50.46153846153846,42.948558370835805
202204,2022-04-01,0.09956161290831277,31.726311885777857,44.56961438091185,1396.6067534403069,62.22634191964286,49.76923076923077,41.35385820090904
202205,2022-05-01,20.434927113375203,41.034674578156874,56.058548211525775,1512.1148517295037,60.76790085416667,46.0,47.91937721360053
202206,2022-06-01,40.99219266269012,45.78156870016689,45.21388338693363,1454.151771813002,60.450725,41.92307692307693,46.21995733655313
202207,2022-07-01,61.79010597808876,41.572408677915824,26.981155207311797,1346.1562993161356,57.9738509375,37.46153846153846,40.42518091056932
202208,2022-08-01,19.272477044880027,36.84405711106991,29.042557052182584,1289.5203554774175,59.838458676470594,36.07692307692309,35.17446130845901
202209,2022-09-01,22.291008313122664,35.323567587613574,32.22974170878182,1249.892565244958,58.86391384615385,33.15384615384615,35.60028020105028
202210,2022-10-01,70.14798581750755,37.9009827554237,44.994921070177476,1393.9145120968903,59.80644068376069,30.84615384615384,45.93684801028108
202211,2022-11-01,66.38470652236,36.491748562951976,45.21073932279666,1373.7489210203455,59.680068472222224,30.15384615384616,45.1737874579377
202212,2022-12-01,59.3541899048693,35.08251437048026,37.32725777965738,1367.433902824246,57.59541888157895,27.923076923076923,40.48921032030485
202301,2023-01-01,0.4999787717314488,37.19636565918784,36.92697099063885,1343.986559584289,66.59804420454546,34.30769230769231,36.20311260819341
202302,2023-02-01,15.923905514024705,42.92601520489524,39.61262310057217,1381.229007757598,69.33576066666666,42.46153846153846,42.236406890449864
202303,2023-03-01,23.333466871407683,51.047654366771745,37.641981387038335,1333.2064338178093,60.42433745614035,41.38461538461538,41.88213810481074
202304,2023-04-01,30.101820271009274,57.574633784535514,39.48839576324622,1388.3761991634487,56.56469464114832,41.38461538461538,43.61135331640536
202305,2023-05-01,33.456668885925566,62.58112367884296,45.46901809438256,1394.8892703968922,55.536817590909095,43.53846153846154,47.13401842688171
202306,2023-06-01,21.040387837119667,61.09771926571484,47.08714677198274,1471.782387619963,54.11954925,44.76923076923077,46.05800483785596
202307,2023-07-01,38.944364876213044,59.09512330799186,42.45009590057967,1433.5227505621529,51.3557175,47.07692307692308,46.585057982459276
202308,2023-08-01,40.90887689126934,58.297793435935475,37.31788671457873,1459.4732742629856,52.50626002525252,48.38461538461539,45.43418699094488
202309,2023-09-01,31.976959220212013,55.312442054515124,34.923596220206626,1394.8048821432633,52.41192647727273,50.69230769230769,43.66929973108104
202310,2023-10-01,46.16428951178465,51.47413313554608,28.765653893148563,1334.2785076211023,50.864784375,46.38461538461539,41.49865319592219
202311,2023-11-01,58.736114878825916,43.38957908399778,38.94400805229795,1396.8337863705035,51.346572732919256,42.30769230769231,44.675023550518205
202312,2023-12-01,54.78352043340104,42.23994066382348,40.02330788181064,1350.629178677835,49.68982273809524,42.30769230769231,44.166486883424156
202401,2024-01-01,50.65681923769456,41.869089560541454,40.487870519933544,1418.157373426338,55.36318756666667,45.07692307692307,45.310202185987
202402,2024-02-01,47.42858945203757,43.6677174114593,43.401526535346974,1401.8148602587564,52.01813520833333,49.53846153846154,46.76490831117393
