url,http://datalab.naver.com/keyword/trendResult.naver?hashKey=N_5a84cb395e770a1d49ce9dcbb6ad2420
주제,통검
범위,합계
기간,일간 : 2016-05-18 ~ 2024-05-18
성별,"전체(여성,남성)"
연령대,전체
날짜,부동산
2022-08-16,69.17812
2022-08-17,63.94657
2022-08-18,63.87923
2022-08-19,59.50067
2022-08-20,54.28396
2022-08-21,56.87859
2022-08-22,70.43214
2022-08-23,67.02942
2022-08-24,64.37527
2022-08-25,65.07593
2022-08-26,64.2949
2022-08-27,56.32563
2022-08-28,55.6442
2022-08-29,65.70044
2022-08-30,59.93097
2022-08-31,58.91925
2022-09-01,58.96074
2022-09-02,58.28132
2022-09-03,54.32985
2022-09-04,51.64824
2022-09-05,57.2219
2022-09-06,54.31462
2022-09-07,53.49972
2022-09-08,50.79386
2022-09-09,41.94675
2022-09-10,41.94094
2022-09-11,47.96814
2022-09-12,57.62735
2022-09-13,71.64147
2022-09-14,68.80033
2022-09-15,70.72034
2022-09-16,67.30881
2022-09-17,60.06806
2022-09-18,56.79361
2022-09-19,70.08141
2022-09-20,63.85237
2022-09-21,69.37593
2022-09-22,68.46983
2022-09-23,61.79026
2022-09-24,55.87308
2022-09-25,54.71346
2022-09-26,68.94383
2022-09-27,64.06502
2022-09-28,64.73662
2022-09-29,63.68442
2022-09-30,56.48236
2022-10-01,53.05699
2022-10-02,50.70928
2022-10-03,62.2895
2022-10-04,63.20763
2022-10-05,61.26757
2022-10-06,63.11623
2022-10-07,56.27091
2022-10-08,49.82463
2022-10-09,51.4821
2022-10-10,58.45889
2022-10-11,64.88834
2022-10-12,66.4929
2022-10-13,67.0669
2022-10-14,62.12075
2022-10-15,61.1417
2022-10-16,57.89752
2022-10-17,69.11398
2022-10-18,64.68031
2022-10-19,65.47276
2022-10-20,66.09647
2022-10-21,61.0447
2022-10-22,52.51846
2022-10-23,54.49259
2022-10-24,66.33878
2022-10-25,63.40023
2022-10-26,62.93706
2022-10-27,67.14386
2022-10-28,60.4216
2022-10-29,52.75776
2022-10-30,42.33075
2022-10-31,59.55538
2022-11-01,60.14422
2022-11-02,60.42601
2022-11-03,62.08067
2022-11-04,58.70461
2022-11-05,52.08796
2022-11-06,54.35952
2022-11-07,64.87712
2022-11-08,62.98997
2022-11-09,63.46597
2022-11-10,70.01246
2022-11-11,60.35225
2022-11-12,53.12373
2022-11-13,54.65032
2022-11-14,67.12402
2022-11-15,67.45752
2022-11-16,64.59312
2022-11-17,61.96743
2022-11-18,58.33944
2022-11-19,52.62789
2022-11-20,53.79313
2022-11-21,65.0603
2022-11-22,63.10762
2022-11-23,61.2848
2022-11-24,59.26297
2022-11-25,58.15065
2022-11-26,51.89135
2022-11-27,51.24961
2022-11-28,61.14511
2022-11-29,58.03821
2022-11-30,54.80224
2022-12-01,56.05907
2022-12-02,52.22685
2022-12-03,43.07531
2022-12-04,46.66742
2022-12-05,58.62584
2022-12-06,57.19966
2022-12-07,59.1335
2022-12-08,60.04942
2022-12-09,58.34245
2022-12-10,52.68902
2022-12-11,54.05929
2022-12-12,68.81876
2022-12-13,65.34009
2022-12-14,63.41927
2022-12-15,62.21114
2022-12-16,62.58933
2022-12-17,55.28164
2022-12-18,56.56894
2022-12-19,65.18977
2022-12-20,62.15442
2022-12-21,63.71489
2022-12-22,60.78355
2022-12-23,57.09464
2022-12-24,50.74235
2022-12-25,51.39311
2022-12-26,63.86941
2022-12-27,63.22626
2022-12-28,62.17486
2022-12-29,61.90089
2022-12-30,56.12461
2022-12-31,48.84798
2023-01-01,55.26982
2023-01-02,74.20964
2023-01-03,74.61549
2023-01-04,71.80862
2023-01-05,68.06318
2023-01-06,64.88353
2023-01-07,60.02176
2023-01-08,63.06092
2023-01-09,73.5667
2023-01-10,72.34654
2023-01-11,74.03087
2023-01-12,71.54908
2023-01-13,64.8218
2023-01-14,60.43001
2023-01-15,58.93529
2023-01-16,71.31278
2023-01-17,67.23525
2023-01-18,64.40954
2023-01-19,61.67001
2023-01-20,53.70374
2023-01-21,45.21919
2023-01-22,48.59185
2023-01-23,56.20397
2023-01-24,62.10311
2023-01-25,76.55916
2023-01-26,75.61218
2023-01-27,70.60991
2023-01-28,64.96691
2023-01-29,66.09366
2023-01-30,80.14867
2023-01-31,76.69644
2023-02-01,72.16617
2023-02-02,71.1771
2023-02-03,68.35099
2023-02-04,64.88834
2023-02-05,64.4394
2023-02-06,78.80305
2023-02-07,77.31033
2023-02-08,75.58452
2023-02-09,73.48152
2023-02-10,68.77146
2023-02-11,66.95406
2023-02-12,66.18986
2023-02-13,79.31432
2023-02-14,73.38832
2023-02-15,72.17278
2023-02-16,70.50048
2023-02-17,67.0206
2023-02-18,62.93365
2023-02-19,61.20383
2023-02-20,73.9024
2023-02-21,70.13732
2023-02-22,67.46874
2023-02-23,66.71416
2023-02-24,60.9968
2023-02-25,58.47994
2023-02-26,58.47953
2023-02-27,67.88381
2023-02-28,65.3956
2023-03-01,64.03696
2023-03-02,64.87932
2023-03-03,60.32159
2023-03-04,58.80161
2023-03-05,60.04621
2023-03-06,66.87931
2023-03-07,66.41453
2023-03-08,62.3833
2023-03-09,61.83876
2023-03-10,54.22644
2023-03-11,50.87342
2023-03-12,49.53823
2023-03-13,63.37057
2023-03-14,62.31075
2023-03-15,61.93496
2023-03-16,62.07566
2023-03-17,59.53194
2023-03-18,54.66255
2023-03-19,55.87408
2023-03-20,69.79841
2023-03-21,66.22714
2023-03-22,64.99136
2023-03-23,64.81399
2023-03-24,58.30116
2023-03-25,53.23837
2023-03-26,56.1695
2023-03-27,65.69022
2023-03-28,63.29601
2023-03-29,60.43603
2023-03-30,59.16336
2023-03-31,53.85927
2023-04-01,48.68424
2023-04-02,50.45234
2023-04-03,62.26265
2023-04-04,60.11135
2023-04-05,59.28602
2023-04-06,57.6502
2023-04-07,55.75864
2023-04-08,51.18087
2023-04-09,51.56226
2023-04-10,64.23217
2023-04-11,61.67462
2023-04-12,58.97196
2023-04-13,58.89941
2023-04-14,55.24777
2023-04-15,52.35051
2023-04-16,53.17824
2023-04-17,66.95066
2023-04-18,63.15431
2023-04-19,61.17978
2023-04-20,59.78046
2023-04-21,56.53447
2023-04-22,50.99989
2023-04-23,51.71218
2023-04-24,63.92753
2023-04-25,59.9434
2023-04-26,56.99002
2023-04-27,55.77588
2023-04-28,51.58732
2023-04-29,48.29884
2023-04-30,48.13469
2023-05-01,58.48354
2023-05-02,59.60589
2023-05-03,56.79321
2023-05-04,53.12393
2023-05-05,48.01624
2023-05-06,49.03077
2023-05-07,50.56518
2023-05-08,61.58002
2023-05-09,60.96874
2023-05-10,58.76854
2023-05-11,58.704
2023-05-12,55.19306
2023-05-13,50.45555
2023-05-14,50.22086
2023-05-15,63.63632
2023-05-16,61.74176
2023-05-17,58.28533
2023-05-18,57.27201
2023-05-19,54.10699
2023-05-20,49.16224
2023-05-21,47.20735
2023-05-22,62.58111
2023-05-23,59.54095
2023-05-24,57.94301
2023-05-25,56.17972
2023-05-26,51.69434
2023-05-27,45.58315
2023-05-28,45.56612
2023-05-29,56.13784
2023-05-30,62.01453
2023-05-31,57.6049
2023-06-01,55.31752
2023-06-02,51.8166
2023-06-03,48.17979
2023-06-04,49.66169
2023-06-05,59.57823
2023-06-06,56.18734
2023-06-07,60.79818
2023-06-08,58.43905
2023-06-09,55.77147
2023-06-10,50.30604
2023-06-11,49.38431
2023-06-12,61.08899
2023-06-13,59.24554
2023-06-14,56.73829
2023-06-15,57.0752
2023-06-16,53.31754
2023-06-17,47.54326
2023-06-18,46.8456
2023-06-19,60.34744
2023-06-20,56.86997
2023-06-21,55.37744
2023-06-22,55.40791
2023-06-23,51.99677
2023-06-24,46.01065
2023-06-25,44.18984
2023-06-26,58.09794
2023-06-27,55.79953
2023-06-28,55.14356
2023-06-29,52.86739
2023-06-30,49.32298
2023-07-01,46.82395
2023-07-02,47.7575
2023-07-03,57.13452
2023-07-04,55.32133
2023-07-05,55.08644
2023-07-06,53.60834
2023-07-07,50.34131
2023-07-08,46.45077
2023-07-09,46.85642
2023-07-10,58.25647
2023-07-11,52.69123
2023-07-12,53.17303
2023-07-13,52.15791
2023-07-14,48.10944
2023-07-15,46.02588
2023-07-16,44.96646
2023-07-17,58.51541
2023-07-18,55.44459
2023-07-19,54.0661
2023-07-20,52.8221
2023-07-21,49.91161
2023-07-22,45.18111
2023-07-23,46.38463
2023-07-24,58.30617
2023-07-25,55.80314
2023-07-26,53.26242
2023-07-27,52.12624
2023-07-28,49.24321
2023-07-29,45.49036
2023-07-30,42.96368
2023-07-31,53.25761
2023-08-01,52.06952
2023-08-02,50.51848
2023-08-03,50.80267
2023-08-04,47.9952
2023-08-05,45.13782
2023-08-06,43.66214
2023-08-07,54.57978
2023-08-08,54.76797
2023-08-09,53.36503
2023-08-10,49.95209
2023-08-11,49.98737
2023-08-12,48.07577
2023-08-13,47.00774
2023-08-14,57.38905
2023-08-15,55.68489
2023-08-16,60.90781
2023-08-17,59.58825
2023-08-18,54.95877
2023-08-19,50.765
2023-08-20,48.54876
2023-08-21,61.02145
2023-08-22,58.86915
2023-08-23,57.26359
2023-08-24,56.75753
2023-08-25,53.63199
2023-08-26,51.06963
2023-08-27,49.82643
2023-08-28,60.30896
2023-08-29,59.59807
2023-08-30,56.28735
2023-08-31,55.6903
2023-09-01,52.14809
2023-09-02,50.8606
2023-09-03,50.55596
2023-09-04,60.87795
2023-09-05,58.85652
2023-09-06,57.42553
2023-09-07,57.03211
2023-09-08,54.58318
2023-09-09,50.50064
2023-09-10,50.76079
2023-09-11,62.50556
2023-09-12,60.16726
2023-09-13,55.58468
2023-09-14,55.60853
2023-09-15,53.98974
2023-09-16,49.8112
2023-09-17,49.40515
2023-09-18,60.74307
2023-09-19,56.14104
2023-09-20,51.25883
2023-09-21,49.84287
2023-09-22,47.72223
2023-09-23,44.97168
2023-09-24,44.4598
2023-09-25,50.88104
2023-09-26,47.23381
2023-09-27,39.79865
2023-09-28,34.14022
2023-09-29,36.02436
2023-09-30,38.13878
2023-10-01,38.44562
2023-10-02,45.11918
2023-10-03,48.89929
2023-10-04,57.81494
2023-10-05,54.86517
2023-10-06,52.50664
2023-10-07,46.09202
2023-10-08,43.02841
2023-10-09,54.91929
2023-10-10,60.67974
2023-10-11,57.84581
2023-10-12,57.13833
2023-10-13,52.90848
2023-10-14,48.16476
2023-10-15,47.16707
2023-10-16,60.8525
2023-10-17,60.02978
2023-10-18,56.40479
2023-10-19,55.641
2023-10-20,50.5283
2023-10-21,45.03581
2023-10-22,45.6068
2023-10-23,58.28252
2023-10-24,56.17952
2023-10-25,53.88412
2023-10-26,52.06071
2023-10-27,49.0452
2023-10-28,44.90794
2023-10-29,45.83428
2023-10-30,58.09633
2023-10-31,56.5996
2023-11-01,55.82658
2023-11-02,55.13534
2023-11-03,51.63762
2023-11-04,47.47411
2023-11-05,47.06445
2023-11-06,57.00325
2023-11-07,53.21713
2023-11-08,53.32535
2023-11-09,53.58369
2023-11-10,47.8519
2023-11-11,42.36843
2023-11-12,44.63738
2023-11-13,54.46353
2023-11-14,55.4045
2023-11-15,53.68931
2023-11-16,50.82652
2023-11-17,46.83537
2023-11-18,45.34526
2023-11-19,44.76043
2023-11-20,56.47715
2023-11-21,55.51774
2023-11-22,52.81388
2023-11-23,51.73983
2023-11-24,48.15353
2023-11-25,43.46092
2023-11-26,44.30047
2023-11-27,55.95405
2023-11-28,53.15159
2023-11-29,51.37347
2023-11-30,48.87304
2023-12-01,46.27981
2023-12-02,45.29816
2023-12-03,46.23833
2023-12-04,56.78559
2023-12-05,55.24757
2023-12-06,53.86448
2023-12-07,52.79765
2023-12-08,50.99989
2023-12-09,48.17718
2023-12-10,48.92294
2023-12-11,57.23533
2023-12-12,54.29137
2023-12-13,52.19178
2023-12-14,51.17886
2023-12-15,48.06615
2023-12-16,43.96878
2023-12-17,46.01346
2023-12-18,52.70365
2023-12-19,49.8587
2023-12-20,47.98157
2023-12-21,47.23982
2023-12-22,44.94743
2023-12-23,42.28145
2023-12-24,40.26182
2023-12-25,46.11487
2023-12-26,54.81547
2023-12-27,52.58701
2023-12-28,51.16503
2023-12-29,47.31498
2023-12-30,43.51904
2023-12-31,40.94946
2024-01-01,45.42041
2024-01-02,57.92978
2024-01-03,56.64429
2024-01-04,56.86997
2024-01-05,54.0178
2024-01-06,53.2552
2024-01-07,54.02762
2024-01-08,57.88068
2024-01-09,62.4791
2024-01-10,63.16814
2024-01-11,61.32288
2024-01-12,57.43315
2024-01-13,53.89073
2024-01-14,53.98874
2024-01-15,65.23487
2024-01-16,61.29162
2024-01-17,57.76785
2024-01-18,58.2252
2024-01-19,52.32005
2024-01-20,51.74605
2024-01-21,50.44773
2024-01-22,58.21478
2024-01-23,55.6416
2024-01-24,55.96968
2024-01-25,54.86618
2024-01-26,49.50656
2024-01-27,51.6272
2024-01-28,53.91458
2024-01-29,62.03397
2024-01-30,60.18911
2024-01-31,54.3986
2024-02-01,54.64271
2024-02-02,49.49875
2024-02-03,49.06504
2024-02-04,51.71939
2024-02-05,54.71786
2024-02-06,49.14621
2024-02-07,46.26338
2024-02-08,43.65372
2024-02-09,37.79566
2024-02-10,40.35622
2024-02-11,45.54628
2024-02-12,52.93313
2024-02-13,65.28277
2024-02-14,58.14483
2024-02-15,56.16489
2024-02-16,52.84094
2024-02-17,52.50564
2024-02-18,51.64383
2024-02-19,63.1459
2024-02-20,59.77825
2024-02-21,55.92499
2024-02-22,53.66446
2024-02-23,49.00491
2024-02-24,49.33901
2024-02-25,50.24651
2024-02-26,62.66188
2024-02-27,54.41884
2024-02-28,51.53561
2024-02-29,48.58263
2024-03-01,48.90751
2024-03-02,50.07575
2024-03-03,50.15552
2024-03-04,55.88711
2024-03-05,54.15028
2024-03-06,51.61397
2024-03-07,52.93053
2024-03-08,47.89078
2024-03-09,49.75528
2024-03-10,49.31376
2024-03-11,56.48977
2024-03-12,53.18446
2024-03-13,52.51325
2024-03-14,50.32748
2024-03-15,47.46209
2024-03-16,48.22167
2024-03-17,47.69497
2024-03-18,55.5476
2024-03-19,53.24458
2024-03-20,48.12126
2024-03-21,48.2812
2024-03-22,44.7901
2024-03-23,46.35196
2024-03-24,46.40267
2024-03-25,53.88612
2024-03-26,49.02255
2024-03-27,47.30416
2024-03-28,47.71481
2024-03-29,44.7432
2024-03-30,44.46001
2024-03-31,43.25188
2024-04-01,50.06132
2024-04-02,46.7051
2024-04-03,46.77284
2024-04-04,46.19944
2024-04-05,42.84803
2024-04-06,42.09526
2024-04-07,41.2535
2024-04-08,51.30132
2024-04-09,43.47054
2024-04-10,43.33966
2024-04-11,47.35045
2024-04-12,47.28391
2024-04-13,45.20136
2024-04-14,44.67105
2024-04-15,54.11741
2024-04-16,50.85538
2024-04-17,48.4718
2024-04-18,46.13531
2024-04-19,43.7427
2024-04-20,43.28174
2024-04-21,44.42233
2024-04-22,53.27304
2024-04-23,48.76682
2024-04-24,49.05682
2024-04-25,44.5037
2024-04-26,43.98742
2024-04-27,42.92439
2024-04-28,43.20418
2024-04-29,49.48853
2024-04-30,46.39565
2024-05-01,47.88798
2024-05-02,46.52372
2024-05-03,43.27453
2024-05-04,42.26802
2024-05-05,40.4404
2024-05-06,48.02707
2024-05-07,51.83303
2024-05-08,47.68776
2024-05-09,46.24053
2024-05-10,45.04964
2024-05-11,43.24566
2024-05-12,45.42983
2024-05-13,53.02833
2024-05-14,46.88007
2024-05-15,46.18501
2024-05-16,50.15472
2024-05-17,45.38233
2024-05-18,45.96415
