년월,데이터 건수,평당 거래가,표준화된 데이터 건수
202303,156,3227.965820279774,-0.3258139732113216
202304,178,3293.38981879662,-0.2228088588795765
202305,188,3279.315204082201,-0.1759883523651469
202306,189,3401.91033978814,-0.17130630171370392
202307,186,3353.3386482842607,-0.18535245366803282
202308,208,3420.2537130650194,-0.08234733933628771
202309,186,3425.079752111498,-0.18535245366803282
202310,132,3388.4128291974093,-0.4381831888459526
202311,138,3281.674740123266,-0.41009088493729484
202312,104,3153.1741982456424,-0.5692806070863554
202401,135,3387.637847743457,-0.42413703689162374
202402,151,3334.9664756687184,-0.3492242264685364
201512,289,2731.255737538067,0.296898763430592
201601,265,2696.303989722642,0.18452954779596098
201602,289,2608.0427797121947,0.296898763430592
201603,502,2870.85005709741,1.2941755521879421
201604,760,3038.913868710172,2.5021446202602258
201605,882,3112.372306599967,3.0733547997362667
201606,1065,2984.4141861473668,3.930170068950328
201607,779,2935.5293962618907,2.591103582637642
201608,754,2957.805523855065,2.474052316351568
201609,802,3025.4718975209644,2.69879074762083
201610,882,3005.5012777457328,3.0733547997362667
201611,301,2734.2074687728887,0.3530833712479075
201612,278,2978.3402500488787,0.24539620626471945
201701,273,2944.208294687616,0.22198595300750465
201702,430,3055.950240794196,0.9570679052840493
201703,636,3005.263852541555,1.9215703394812986
201704,780,3193.414982213439,2.595785633289085
201705,1336,3300.808592124145,5.199005795491371
201706,701,3056.0654275867773,2.225903631825091
201707,1084,3363.297123833791,4.019129031327744
201708,238,3087.668671295994,0.05811418020700107
201709,597,3613.797198729637,1.7389703640750234
201710,516,3519.796142555122,1.3597242613081435
201711,713,3664.493597114984,2.2820882396424067
201712,821,3548.536897025319,2.7877497099982462
201801,994,3633.0409870205626,3.5977444726978782
201802,429,3564.343170719797,0.9523858546326063
201803,390,3598.014332800506,0.7697858792263309
201804,194,3499.9803456269847,-0.14789604845648913
201805,160,3516.351265273623,-0.30708577060554976
201806,182,3716.540182848336,-0.20408065627380464
201807,401,4405.571889489342,0.8212884363922034
201808,947,4071.999096325424,3.377688092080059
201809,544,4149.95541357967,1.4908216795485465
201810,200,3435.76700585605,-0.11980374454783138
201811,108,3617.8876793408535,-0.5505524044805836
201812,95,3961.273200811868,-0.6114190629493421
201901,80,4112.340117702097,-0.6816498227209865
201902,87,4213.375661929095,-0.6488754681608858
201903,179,4712.575560240568,-0.21812680822813352
201904,284,4404.218146933111,0.2734885101733772
201905,429,4624.321196270575,0.9523858546326063
201906,733,4563.549738230931,2.375729252671266
201907,746,4550.153818953581,2.4365959111400244
201908,387,4607.610306649287,0.755739727272002
201909,629,4644.048485420089,1.888795984921198
201910,948,4605.491037742359,3.382370142731502
201911,811,4843.21493163678,2.7409292034838164
201912,472,4593.000153070206,1.1537140326446536
202001,221,4436.035032769817,-0.021480680867529238
202002,363,4759.753941958072,0.643370511637371
202003,154,4476.105921255705,-0.3351780745142075
202004,144,4988.71650146762,-0.3819985810286371
202005,357,5065.329175269033,0.6152782077287132
202006,1183,5248.146896034658,4.482652045820597
202007,583,4620.560016204286,1.6734216549548218
202008,291,4870.516331658761,0.3062628647334779
202009,231,5042.229691632787,0.025339825646900353
202010,237,4917.540889140019,0.05343212955555811
202011,380,5381.629670474118,0.7229653727119013
202012,486,5824.049107211385,1.2192627417648547
202101,270,5944.647404358499,0.20793980105317578
202102,204,6201.27634245837,-0.10107554194205955
202103,157,6000.52499851262,-0.3211319225598786
202104,215,6250.55563148236,-0.04957298477618699
202105,252,5942.80420134686,0.1236628893272025
202106,163,6346.305380597114,-0.29303961865122086
202107,257,6644.265099636515,0.14707314258441728
202108,212,6570.570667362079,-0.06361913673051588
202109,171,6983.14015453143,-0.2555832134396772
202110,105,6605.03023460903,-0.5645985564349125
202111,60,7366.146617460644,-0.7752908357498457
202112,67,6081.454287444474,-0.742516481189745
202201,56,6821.631389133649,-0.7940190383556175
202202,42,6289.867684109858,-0.859567747475819
202203,105,5682.083036866908,-0.5645985564349125
202204,86,6560.31174965416,-0.6535575188123287
202205,80,6762.42491672006,-0.6816498227209865
202206,55,6303.606663208543,-0.7987010890070605
202207,38,6343.035413369891,-0.8782959500815908
202208,40,6408.097746824478,-0.8689318487787049
202209,33,6243.817567640128,-0.9017062033388056
202210,44,6128.097375531536,-0.850203646172933
202211,52,6471.232674990568,-0.8127472409613894
202212,90,6367.349153225253,-0.6348293162065569
202301,154,6405.019016495006,-0.3351780745142075
202302,259,6120.553542989302,0.1564372438873032
202303,235,6394.9022195045645,0.04406802825267219
202304,286,6155.307017213708,0.2828526114762631
202305,302,6178.865896062485,0.35776542189935046
202306,300,6364.533026208423,0.34840132059646456
202307,274,6243.225005936637,0.2266680036589476
202308,272,6625.977139005118,0.21730390235606167
202309,265,6290.570775832422,0.18452954779596098
202310,151,6392.503873132324,-0.3492242264685364
202311,108,6459.706052828389,-0.5505524044805836
202312,140,6252.533493032335,-0.40072678363440895
202401,205,6289.734496636458,-0.09639349129061658
202402,173,6596.365467041572,-0.2462191121367913
201512,268,2057.3579608758982,0.19857569975028985
201601,249,1914.458616105787,0.10961673737287363
201602,225,1926.5729085842247,-0.002752478261757401
201603,460,1880.4207307784093,1.097529424827338
201604,490,2172.708556162939,1.2379909443706267
201605,665,2227.937580615702,2.0573498083731447
201606,818,2333.4393989764867,2.773703558043917
201607,594,2164.857043840906,1.7249242121206945
201608,557,2311.916001850925,1.551688338017305
201609,560,2226.5693407124418,1.565734489971634
201610,546,2264.100862277079,1.5001857808514323
201611,263,2038.377846919026,0.17516544649307506
201612,200,2053.9899542001003,-0.11980374454783138
201701,153,2005.791111668207,-0.33986012516565045
201702,232,2055.6796434251064,0.030021876298343315
201703,368,2177.684765709865,0.6667807648945858
201704,365,2440.612468733896,0.6527346129402569
201705,643,2634.9511931685065,1.9543446940413993
201706,545,2501.28734398932,1.4955037301999894
201707,684,2638.2189010041807,2.1463087707505606
201708,190,2249.8029473043457,-0.16662425106226098
201709,286,2409.597320654322,0.2828526114762631
201710,354,2685.6920207181897,0.6012320557743843
201711,602,2998.427702145057,1.762380617332238
201712,434,2772.657794196469,0.9757961078898211
201801,549,2589.6214094918687,1.5142319328057612
201802,356,2379.557284472605,0.6105961570772702
201803,349,2198.4349962468136,0.5778218025171695
201804,227,2244.2896870554355,0.006611623041128518
201805,262,2353.671630144449,0.17048339584163208
201806,303,2541.834469585469,0.3624474725507934
201807,420,3012.0770663970425,0.9102473987696197
201808,821,3107.410737470823,2.7877497099982462
201809,324,2773.707599708459,0.46077053623109554
201810,129,2602.516482667488,-0.4522293408002815
201811,82,2561.052486583281,-0.6722857214181006
201812,59,2564.801000296292,-0.7799728864012886
201901,84,2865.652659451533,-0.6629216201152146
201902,76,2796.2911343811643,-0.7003780253267583
201903,133,2880.1920030249407,-0.43350113819450964
201904,161,2927.642925607186,-0.3024037199541068
201905,263,3466.410579535072,0.17516544649307506
201906,405,3775.627745062523,0.8400166389979753
201907,403,3386.694610576307,0.8306525376950893
201908,291,3131.528101929041,0.3062628647334779
201909,392,3436.4795634396955,0.7791499805292168
201910,592,3520.894787075624,1.7155601108178085
201911,700,3533.6853163847727,2.221221581173648
201912,372,3332.42235006965,0.6855089675003576
202001,242,3004.109904700588,0.0768423828127729
202002,318,2925.976468404081,0.4326782323224378
202003,180,2981.814539363684,-0.21344475757669057
202004,120,3230.749688407297,-0.49436779666326813
202005,263,3396.398337010658,0.17516544649307506
202006,722,3722.0428944160326,2.324226695505393
202007,505,3976.191367294844,1.308221704142271
202008,205,3941.520260411253,-0.09639349129061658
202009,163,3607.0725108737047,-0.29303961865122086
202010,187,3875.3598206427646,-0.18067040301658985
202011,249,4498.650835852632,0.10961673737287363
202012,335,4644.212403947475,0.5122730933969681
202101,317,4520.168832285149,0.42799618167099485
202102,173,4691.385641687812,-0.2462191121367913
202103,165,4440.176608137744,-0.28367551734833496
202104,203,5200.156820195708,-0.10575759259350251
202105,193,3748.668652283143,-0.1525780991079321
202106,165,4341.760368500012,-0.28367551734833496
202107,187,4108.196141298688,-0.18067040301658985
202108,153,4452.494848084444,-0.33986012516565045
202109,123,4373.157129151024,-0.48032164470893923
202110,102,4336.03812539363,-0.5786447083892414
202111,55,4223.0634363746485,-0.7987010890070605
202112,51,4660.026452858854,-0.8174292916128323
202201,36,4862.570340997268,-0.8876600513844767
202202,29,3746.562556894665,-0.9204344059445774
202203,49,4395.838322556611,-0.8267933929157182
202204,81,4333.4729941712685,-0.6769677720695435
202205,54,4350.022758645864,-0.8033831396585034
202206,41,4762.896078618066,-0.8642497981272619
202207,23,4134.647201673555,-0.9485267098532352
202208,23,3349.8814463544754,-0.9485267098532352
202209,31,4763.184917677193,-0.9110703046416915
202210,16,4083.737031433737,-0.9813010644133359
202211,20,3737.593868043722,-0.9625728618075641
202212,30,4010.7179549689167,-0.9157523552931345
202301,60,4201.936609866341,-0.7752908357498457
202302,116,4291.701142132234,-0.5130959992690399
202303,118,4376.36492693018,-0.503731897966154
202304,151,4277.912863810568,-0.3492242264685364
202305,140,4832.128632321536,-0.40072678363440895
202306,178,4709.214944884946,-0.2228088588795765
202307,163,4707.128843210573,-0.29303961865122086
202308,192,4895.448044714801,-0.15726014975937505
202309,178,5312.727809365443,-0.2228088588795765
202310,108,5010.840489032203,-0.5505524044805836
202311,115,5211.079674255808,-0.5177780499204829
202312,87,5166.681088422345,-0.6488754681608858
202401,116,4261.829766188938,-0.5130959992690399
202402,142,4558.0172821667375,-0.391362682331523
201512,240,1905.1732715558308,0.06747828150988698
201601,214,1922.5096412436628,-0.05425503542762995
201602,242,1917.038611558104,0.0768423828127729
201603,417,1927.300612928204,0.8962012468152908
201604,439,2037.4814107887617,0.9992063611470359
201605,478,2029.7075405690728,1.1818063365533114
201606,565,2061.27094669045,1.5891447432288486
201607,456,2015.858161501968,1.0788012222215662
201608,466,2110.3101063834606,1.1256217287359958
201609,470,2131.931460884611,1.1443499313417675
201610,481,2147.5621330061467,1.1958524885076403
201611,285,2100.2874725974184,0.27817056082482017
201612,151,2101.3098347737355,-0.3492242264685364
201701,161,2053.3720630928738,-0.3024037199541068
201702,249,2123.4792956777387,0.10961673737287363
201703,416,2278.735962109708,0.8915191961638478
201704,399,2266.378870472409,0.8119243350893175
201705,617,2247.165268723923,1.8326113771038826
201706,488,2280.9054180947505,1.2286268430677407
201707,529,2337.7978913856127,1.420590919776902
201708,188,2284.833157535157,-0.1759883523651469
201709,339,2415.2770645537285,0.5310012960027399
201710,298,2433.4753611677866,0.3390372192935786
201711,350,2504.3562236701573,0.5825038531686125
201712,421,2634.560379192262,0.9149294494210626
201801,611,2685.468337166383,1.8045190731952248
201802,419,2582.916775236978,0.9055653481181767
201803,402,2549.5545121633786,0.8259704870436464
201804,238,2679.791117240842,0.05811418020700107
201805,206,2671.146449717696,-0.09171144063917362
201806,208,2749.153107538035,-0.08234733933628771
201807,325,2983.666429488608,0.46545258688253854
201808,496,2947.306682367012,1.2660832482792843
201809,168,3159.9467524973734,-0.26962936539400606
201810,125,3082.374718945454,-0.47095754340605334
201811,70,2950.0977058451454,-0.7284703292354161
201812,48,2833.1265749656554,-0.8314754435671612
201901,58,2976.0519242315613,-0.7846549370527316
201902,56,2893.889637705485,-0.7940190383556175
201903,79,2902.4690861705026,-0.6863318733724294
201904,124,3460.813473561473,-0.4756395940574963
201905,198,3355.8482623073173,-0.1291678458507173
201906,417,3516.879154799794,0.8962012468152908
201907,329,3402.790786817505,0.48418078948831034
201908,292,3273.965330394457,0.31094491538492086
201909,277,3490.730154847681,0.24071415561327647
201910,453,3530.714043898124,1.0647550702672373
201911,458,3495.803435847126,1.0881653235244522
201912,433,3447.9052943458096,0.9711140572383781
202001,307,3393.4459971159417,0.38117567515656525
202002,349,3503.8939717221124,0.5778218025171695
202003,153,3598.448766175388,-0.33986012516565045
202004,128,3537.893923475703,-0.45691139145172444
202005,248,3696.795216954407,0.10493468672143066
202006,619,3960.594447876102,1.8419754784067683
202007,432,3805.1235612833902,0.9664320065869352
202008,213,4023.697710828702,-0.058937086079072915
202009,161,3948.973534902456,-0.3024037199541068
202010,214,4107.465092117172,-0.05425503542762995
202011,278,4292.049619709458,0.24539620626471945
202012,336,4482.92473502499,0.516955144048411
202101,273,4561.265602159497,0.22198595300750465
202102,160,4783.931963653848,-0.30708577060554976
202103,174,4750.730437585256,-0.24153706148534831
202104,167,4952.157449724609,-0.274311416045449
202105,182,4555.879082668392,-0.20408065627380464
202106,152,4499.586129119034,-0.3445421758170934
202107,202,4745.608140350561,-0.11043964324494546
202108,180,4785.22071895806,-0.21344475757669057
202109,148,5015.481934165079,-0.36327037842286525
202110,109,5004.987499825782,-0.5458703538291406
202111,94,4653.831324668525,-0.616101113600785
202112,67,4893.167111443985,-0.742516481189745
202201,36,5071.973921012245,-0.8876600513844767
202202,40,4678.235812574404,-0.8689318487787049
202203,72,4502.59273441603,-0.7191062279325302
202204,92,4994.370354347596,-0.625465214903671
202205,89,4959.204560575608,-0.6395113668579998
202206,57,4931.85871675622,-0.7893369877041746
202207,30,5814.078063688975,-0.9157523552931345
202208,47,4674.957758686289,-0.8361574942186042
202209,73,3503.560082961704,-0.7144241772810872
202210,31,4353.626382757964,-0.9110703046416915
202211,38,3966.6159324706055,-0.8782959500815908
202212,69,3829.20571853928,-0.733152379886859
202301,58,4489.100591509495,-0.7846549370527316
202302,105,4277.429894888476,-0.5645985564349125
202303,133,4403.012194475169,-0.43350113819450964
202304,164,4317.700374110019,-0.2883575679997779
202305,192,4696.27749976367,-0.15726014975937505
202306,300,4762.586298292592,0.34840132059646456
202307,181,4696.751841165036,-0.2087627069252476
202308,195,4624.810242303158,-0.14321399780504618
202309,184,4700.851637423803,-0.19471655497091872
202310,117,4683.6078386200925,-0.508413948617597
202311,92,4528.026564941073,-0.625465214903671
202312,79,4496.631020266535,-0.6863318733724294
202401,114,4500.675327576695,-0.5224601005719258
202402,120,4410.313400701952,-0.49436779666326813
201512,115,2840.0899348245152,-0.5177780499204829
201601,104,2906.6226608848315,-0.5692806070863554
201602,80,3109.917768569783,-0.6816498227209865
201603,160,2852.414691691444,-0.30708577060554976
201604,208,2809.0155872514765,-0.08234733933628771
201605,315,3505.771682680644,0.41863208036810895
201606,312,3215.932436533548,0.40458592841378005
201607,272,3253.922494591344,0.21730390235606167
201608,242,3160.1623384175327,0.0768423828127729
201609,300,2963.162083821282,0.34840132059646456
201610,216,3313.571034454249,-0.044890934124744035
201611,125,2908.8934416876536,-0.47095754340605334
201612,87,3552.849178624163,-0.6488754681608858
201701,66,3142.575206127486,-0.7471985318411879
201702,141,3117.347838218841,-0.396044732982966
201703,209,3113.2162699537303,-0.07766528868484475
201704,218,3162.973471160334,-0.03552683282185812
201705,453,3424.7283682341663,1.0647550702672373
201706,277,3447.5472054149304,0.24071415561327647
201707,314,3442.4122923796385,0.41395002971666595
201708,100,3507.412886726317,-0.5880088096921273
201709,145,4166.0206988808095,-0.37731653037719415
201710,105,3576.698652131294,-0.5645985564349125
201711,169,4269.255075529864,-0.2649473147425631
201712,273,3707.245409390416,0.22198595300750465
201801,399,3637.560382104081,0.8119243350893175
201802,157,3494.497350890748,-0.3211319225598786
201803,187,3863.9777781090015,-0.18067040301658985
201804,112,4037.82363638964,-0.5318242018748118
201805,119,3719.434326470852,-0.4990498473147111
201806,109,3819.0969736017023,-0.5458703538291406
201807,187,4378.578736346286,-0.18067040301658985
201808,225,4473.458801195031,-0.002752478261757401
201809,107,4638.127774190334,-0.5552344551320266
201810,51,5138.589713229629,-0.8174292916128323
201811,40,5491.973525500707,-0.8689318487787049
201812,24,4646.059588671759,-0.9438446592017922
201901,25,5591.798980931889,-0.9391626085503493
201902,38,5140.212451991224,-0.8782959500815908
201903,49,4809.234337239253,-0.8267933929157182
201904,74,4804.500075287229,-0.7097421266296442
201905,103,5278.100377555939,-0.5739626577377984
201906,166,4856.719321273946,-0.278993466696892
201907,187,4974.990551546374,-0.18067040301658985
201908,127,4951.721820402422,-0.4615934421031674
201909,139,4858.167636162327,-0.4054088342858519
201910,215,4951.794439222787,-0.04957298477618699
201911,219,4794.327787133183,-0.030844782170415155
201912,167,4558.048392173984,-0.274311416045449
202001,103,4781.005723572676,-0.5739626577377984
202002,82,4908.8142902891705,-0.6722857214181006
202003,39,4816.7429705649165,-0.8736138994301478
202004,33,4837.369135333052,-0.9017062033388056
202005,135,4719.568030594353,-0.42413703689162374
202006,275,4991.459143945499,0.23135005431039055
202007,187,5077.754549630428,-0.18067040301658985
202008,114,5586.369878817751,-0.5224601005719258
202009,107,5553.88983653988,-0.5552344551320266
202010,129,5445.722390099976,-0.4522293408002815
202011,149,5306.880635265711,-0.3585883277714223
202012,175,5445.173838145756,-0.23685501083390537
202101,112,5561.090184137497,-0.5318242018748118
202102,84,6106.313679314614,-0.6629216201152146
202103,87,6134.526228191563,-0.6488754681608858
202104,88,5963.547914806369,-0.6441934175094428
202105,131,6343.6470032105735,-0.4428652394973956
202106,87,6015.652297309968,-0.6488754681608858
202107,82,6250.841398660588,-0.6722857214181006
202108,89,6274.802816886944,-0.6395113668579998
202109,54,7252.489538769972,-0.8033831396585034
202110,34,7192.680575397646,-0.8970241526873626
202111,34,7705.835807761776,-0.8970241526873626
202112,25,8585.368452968518,-0.9391626085503493
202201,14,6998.679752385316,-0.9906651657162218
202202,18,6470.036831497858,-0.97193696311045
202203,32,6387.938794277534,-0.9063882539902486
202204,43,7637.232210918398,-0.854885696824376
202205,51,7267.813835298039,-0.8174292916128323
202206,26,7482.897856007082,-0.9344805578989063
202207,16,6556.723826926265,-0.9813010644133359
202208,10,6834.515348704687,-1.0093933683219936
202209,12,5316.479761937564,-1.0000292670191078
202210,9,5844.143183945097,-1.0140754189734367
202211,16,7897.930721507988,-0.9813010644133359
202212,10,6224.539103048771,-1.0093933683219936
202301,14,5894.282750834216,-0.9906651657162218
202302,24,5848.3681393594725,-0.9438446592017922
202303,44,6426.200887510267,-0.850203646172933
202304,45,6391.969689717649,-0.8455215955214901
202305,49,6560.783744692517,-0.8267933929157182
202306,68,7422.213280842066,-0.737834430538302
202307,53,7123.124023656696,-0.8080651903099464
202308,65,7516.381120732265,-0.7518805824926309
202309,65,6722.399331961663,-0.7518805824926309
202310,64,7238.960775422866,-0.7565626331440738
202311,41,5725.540810907181,-0.8642497981272619
202312,31,6230.033039435624,-0.9110703046416915
202401,44,6987.159643752519,-0.850203646172933
202402,55,7618.952658104811,-0.7987010890070605
201512,226,1572.307127257744,0.0019295723896855582
201601,206,1545.4919871267318,-0.09171144063917362
201602,222,1524.9338466048112,-0.01679863021608628
201603,357,1554.255827206035,0.6152782077287132
201604,354,1610.2542216267557,0.6012320557743843
201605,343,1651.2998434338087,0.5497294986085118
201606,420,1647.3177118941,0.9102473987696197
201607,415,1678.6486167049911,0.8868371455124049
201608,326,1699.8510849004588,0.4701346375339815
201609,363,1695.6572748736442,0.643370511637371
201610,403,1693.6002845866308,0.8306525376950893
201611,213,1735.407979606333,-0.058937086079072915
201612,149,1612.7361261494873,-0.3585883277714223
201701,119,1711.298147996676,-0.4990498473147111
201702,195,1700.9198415996211,-0.14321399780504618
201703,233,1667.851793126259,0.03470392694978627
201704,259,1722.0831952599208,0.1564372438873032
201705,348,1769.2157412937515,0.5731397518657266
201706,333,1802.4690150012025,0.5029089920940822
201707,364,1851.2444970452243,0.6480525622888139
201708,199,1762.0800357426208,-0.12448579519927434
201709,188,1860.62142436334,-0.1759883523651469
201710,172,1881.5446515746264,-0.25090116278823427
201711,188,1945.50585708438,-0.1759883523651469
201712,209,1938.2449151674248,-0.07766528868484475
201801,323,2028.172011901942,0.4560884855796526
201802,363,1971.837768424791,0.643370511637371
201803,503,1974.281447663784,1.2988576028393852
201804,229,1940.3010938785992,0.015975724344014435
201805,249,2018.0357521423207,0.10961673737287363
201806,302,1999.8427098532304,0.35776542189935046
201807,323,2016.8236414162,0.4560884855796526
201808,514,2043.5733033917893,1.3503601600052577
201809,282,2040.865266205661,0.26412440887049127
201810,134,1906.3687498112813,-0.4288190875430667
201811,63,2009.9585602419115,-0.7612446837955168
201812,81,1960.024715925072,-0.6769677720695435
201901,99,1966.695858685825,-0.5926908603435702
201902,99,2063.142272718317,-0.5926908603435702
201903,96,2040.161466188542,-0.6067370122978991
201904,117,2048.049158390412,-0.508413948617597
201905,98,2188.7246938904823,-0.5973729109950132
201906,144,2086.850632545126,-0.3819985810286371
201907,199,2172.2319059520883,-0.12448579519927434
201908,236,2354.645717471101,0.04875007890411515
201909,215,2385.165321180778,-0.04957298477618699
201910,346,2448.811232844358,0.5637756505628406
201911,383,2449.637886472213,0.7370115246662301
201912,339,2493.16489545598,0.5310012960027399
202001,313,2447.314692069476,0.409267979065223
202002,367,2373.1431785767136,0.6620987142431428
202003,213,2349.206494253676,-0.058937086079072915
202004,184,2275.692961226164,-0.19471655497091872
202005,253,2359.557816773985,0.12834493997864546
202006,580,2669.385868333636,1.659375503000493
202007,514,2676.1463959229554,1.3503601600052577
202008,197,2783.332249955605,-0.13384989650216025
202009,154,2689.3623730694267,-0.3351780745142075
202010,186,2826.7791768641005,-0.18535245366803282
202011,231,3108.341188622585,0.025339825646900353
202012,259,3133.4344397951263,0.1564372438873032
202101,204,3300.338688331661,-0.10107554194205955
202102,139,3095.256487083652,-0.4054088342858519
202103,151,3071.104404004178,-0.3492242264685364
202104,143,2875.3218409279825,-0.38668063168008004
202105,176,3244.4225223699086,-0.2321729601824624
202106,157,3288.1580105935354,-0.3211319225598786
202107,187,3500.455349618574,-0.18067040301658985
202108,183,3616.1858920743534,-0.1993986056223617
202109,114,3610.141800212401,-0.5224601005719258
202110,110,3511.4752434206625,-0.5411883031776977
202111,77,3473.827440068349,-0.6956959746753154
202112,60,3649.933885405744,-0.7752908357498457
202201,61,3846.394315326708,-0.7706087850984027
202202,50,3718.831524356403,-0.8221113422642753
202203,60,3791.537897721733,-0.7752908357498457
202204,78,3468.9930381026425,-0.6910139240238724
202205,79,3238.819730206159,-0.6863318733724294
202206,45,3144.530739269504,-0.8455215955214901
202207,41,3399.185591472324,-0.8642497981272619
202208,39,2926.984760819085,-0.8736138994301478
202209,39,3315.4928990168746,-0.8736138994301478
202210,28,3139.145324530995,-0.9251164565960204
202211,33,2799.703897821136,-0.9017062033388056
202212,31,2915.78721160152,-0.9110703046416915
202301,59,3161.173342526195,-0.7799728864012886
202302,97,3220.1912599156058,-0.6020549616464562
202303,383,3710.682497567319,0.7370115246662301
202304,155,3295.679472707414,-0.33049602386276455
202305,130,3325.6572983061988,-0.44754729014883854
202306,128,3301.1006685619345,-0.45691139145172444
202307,154,3361.50533294346,-0.3351780745142075
202308,166,3380.407628326766,-0.278993466696892
202309,127,3522.8585174155446,-0.4615934421031674
202310,102,3135.5867030680693,-0.5786447083892414
202311,75,3232.6342513120944,-0.7050600759782013
202312,61,3199.842170906686,-0.7706087850984027
202401,93,3480.022688031624,-0.620783164252228
202402,106,3217.539088831851,-0.5599165057834695
201512,49,2049.8840816019147,-0.8267933929157182
201601,45,2123.853199993036,-0.8455215955214901
201602,55,2191.0510412170106,-0.7987010890070605
201603,65,2228.2690699988666,-0.7518805824926309
201604,68,1984.342207521308,-0.737834430538302
201605,73,2179.7649527702124,-0.7144241772810872
201606,82,2061.0579490357954,-0.6722857214181006
201607,78,1983.4139260594147,-0.6910139240238724
201608,89,2102.2590070129345,-0.6395113668579998
201609,81,2130.2272954739533,-0.6769677720695435
201610,78,2211.633900679813,-0.6910139240238724
201611,66,2262.9783382562573,-0.7471985318411879
201612,51,2287.884729882717,-0.8174292916128323
201701,53,2271.613339368724,-0.8080651903099464
201702,66,2163.9124334650683,-0.7471985318411879
201703,71,2209.198178674615,-0.7237882785839731
201704,54,2208.3365680396305,-0.8033831396585034
201705,85,2215.7268891717763,-0.6582395694637717
201706,94,2281.954538008706,-0.616101113600785
201707,102,2186.031908494244,-0.5786447083892414
201708,49,2204.421696816677,-0.8267933929157182
201709,56,2382.85571368927,-0.7940190383556175
201710,44,2330.089022103337,-0.850203646172933
201711,72,2340.9545949008743,-0.7191062279325302
201712,69,2359.8916688420923,-0.733152379886859
201801,89,2523.094258644555,-0.6395113668579998
201802,84,2384.572876046914,-0.6629216201152146
201803,78,2420.8597768451496,-0.6910139240238724
201804,43,2330.3241196489844,-0.854885696824376
201805,58,2217.882553056583,-0.7846549370527316
201806,55,2442.812803446668,-0.7987010890070605
201807,65,2519.353196258039,-0.7518805824926309
201808,112,2660.852580299588,-0.5318242018748118
201809,70,2785.601325271942,-0.7284703292354161
201810,30,2419.16676929529,-0.9157523552931345
201811,29,2436.2335111755497,-0.9204344059445774
201812,11,2137.347807242208,-1.0047113176705507
201901,36,2760.254789489245,-0.8876600513844767
201902,16,3058.8363379710627,-0.9813010644133359
201903,17,2647.979951374145,-0.976619013761893
201904,28,3013.8002723033715,-0.9251164565960204
201905,50,3079.165813180168,-0.8221113422642753
201906,42,3243.9912261603818,-0.859567747475819
201907,71,3842.788986240087,-0.7237882785839731
201908,59,3302.774846877058,-0.7799728864012886
201909,53,3484.8568191971367,-0.8080651903099464
201910,81,3489.5885195026794,-0.6769677720695435
201911,87,3448.8449217607126,-0.6488754681608858
201912,83,3246.815605098412,-0.6676036707666576
202001,65,2846.951604021406,-0.7518805824926309
202002,58,2964.684019490233,-0.7846549370527316
202003,44,3005.35981576297,-0.850203646172933
202004,28,2743.3571431971363,-0.9251164565960204
202005,55,3306.368242942607,-0.7987010890070605
202006,118,3398.900793487728,-0.503731897966154
202007,98,3367.508755405447,-0.5973729109950132
202008,49,4196.437064795098,-0.8267933929157182
202009,36,3479.9124583733687,-0.8876600513844767
202010,111,3214.420209577418,-0.5365062525262547
202011,64,3662.737574615682,-0.7565626331440738
202012,72,4154.067466827918,-0.7191062279325302
202101,55,3688.863051520187,-0.7987010890070605
202102,41,4156.864118726685,-0.8642497981272619
202103,48,3690.535454713464,-0.8314754435671612
202104,44,4078.1330552816494,-0.850203646172933
202105,34,4017.672278907699,-0.8970241526873626
202106,27,3796.836825977309,-0.9297985072474634
202107,49,4305.227052677961,-0.8267933929157182
202108,37,4683.498316167165,-0.8829780007330338
202109,35,4146.659368398759,-0.8923421020359197
202110,43,4799.150812685155,-0.854885696824376
202111,24,4042.3242269579305,-0.9438446592017922
202112,18,4487.53011394029,-0.97193696311045
202201,16,3976.99721352446,-0.9813010644133359
202202,17,5320.972221156628,-0.976619013761893
202203,21,4829.369248053812,-0.9578908111561211
202204,25,4891.345852964571,-0.9391626085503493
202205,22,4635.126178924917,-0.9532087605046782
202206,11,3516.4521471181124,-1.0047113176705507
202207,14,3022.752922163569,-0.9906651657162218
202208,7,2697.7127027309302,-1.0234395202763225
202209,17,2837.606520895892,-0.976619013761893
202210,4,2641.081950480196,-1.0374856722306514
202211,11,3152.2742777101453,-1.0047113176705507
202212,7,3551.0592904715104,-1.0234395202763225
202301,7,4208.731590853413,-1.0234395202763225
202302,22,4831.144030030904,-0.9532087605046782
202303,22,5541.074611513964,-0.9532087605046782
202304,17,5056.7604363546525,-0.976619013761893
202305,33,4598.784165666288,-0.9017062033388056
202306,30,4739.891929744481,-0.9157523552931345
202307,22,4791.403656488158,-0.9532087605046782
202308,40,5300.150291483523,-0.8689318487787049
202309,45,4563.234913547742,-0.8455215955214901
202310,28,4255.643958814712,-0.9251164565960204
202311,21,4420.637516942997,-0.9578908111561211
202312,20,4381.8743153677215,-0.9625728618075641
202401,18,4420.176738532006,-0.97193696311045
202402,19,3656.029288455388,-0.967254912459007
201512,78,2072.551689852934,-0.6910139240238724
201601,78,2062.7071002716643,-0.6910139240238724
201602,73,2090.441785390576,-0.7144241772810872
201603,103,2149.0771672412984,-0.5739626577377984
201604,155,2112.766492069406,-0.33049602386276455
